# theta_u16 sin_raw cos_raw
6884 40181 51773
6885 40181 51773
6886 40181 51773
6887 40181 51773
6888 40201 51758
6889 40201 51758
6890 40201 51758
6891 40201 51758
6892 40221 51742
6893 40221 51742
6894 40221 51742
6895 40221 51742
6896 40241 51727
6897 40241 51727
6898 40241 51727
6899 40241 51727
6900 40260 51711
6901 40260 51711
6902 40260 51711
6903 40260 51711
6904 40280 51696
6905 40280 51696
6906 40280 51696
6907 40280 51696
6908 40300 51681
6909 40300 51681
6910 40300 51681
6911 40300 51681
6912 40320 51665
6913 40320 51665
6914 40320 51665
6915 40320 51665
6916 40340 51650
6917 40340 51650
6918 40340 51650
6919 40340 51650
6920 40359 51634
6921 40359 51634
6922 40359 51634
6923 40359 51634
6924 40379 51619
6925 40379 51619
6926 40379 51619
6927 40379 51619
6928 40399 51603
6929 40399 51603
6930 40399 51603
6931 40399 51603
6932 40419 51588
6933 40419 51588
6934 40419 51588
6935 40419 51588
6936 40439 51572
6937 40439 51572
6938 40439 51572
6939 40439 51572
6940 40458 51557
6941 40458 51557
6942 40458 51557
6943 40458 51557
6944 40478 51541
6945 40478 51541
6946 40478 51541
6947 40478 51541
6948 40498 51526
6949 40498 51526
6950 40498 51526
6951 40498 51526
6952 40518 51510
6953 40518 51510
6954 40518 51510
6955 40518 51510
6956 40537 51495
6957 40537 51495
6958 40537 51495
6959 40537 51495
6960 40557 51479
6961 40557 51479
6962 40557 51479
6963 40557 51479
6964 40577 51463
6965 40577 51463
6966 40577 51463
6967 40577 51463
6968 40597 51448
6969 40597 51448
6970 40597 51448
6971 40597 51448
6972 40616 51432
6973 40616 51432
6974 40616 51432
6975 40616 51432
6976 40636 51417
6977 40636 51417
6978 40636 51417
6979 40636 51417
6980 40656 51401
6981 40656 51401
6982 40656 51401
6983 40656 51401
6984 40675 51386
6985 40675 51386
6986 40675 51386
6987 40675 51386
6988 40695 51370
6989 40695 51370
6990 40695 51370
6991 40695 51370
6992 40715 51354
6993 40715 51354
6994 40715 51354
6995 40715 51354
6996 40735 51339
6997 40735 51339
6998 40735 51339
6999 40735 51339
7000 40754 51323
7001 40754 51323
7002 40754 51323
7003 40754 51323
7004 40774 51307
7005 40774 51307
7006 40774 51307
7007 40774 51307
7008 40794 51292
7009 40794 51292
7010 40794 51292
7011 40794 51292
7012 40813 51276
7013 40813 51276
7014 40813 51276
7015 40813 51276
7016 40833 51260
7017 40833 51260
7018 40833 51260
7019 40833 51260
7020 40853 51245
7021 40853 51245
7022 40853 51245
7023 40853 51245
7024 40872 51229
7025 40872 51229
7026 40872 51229
7027 40872 51229
7028 40892 51213
7029 40892 51213
7030 40892 51213
7031 40892 51213
7032 40912 51198
7033 40912 51198
7034 40912 51198
7035 40912 51198
7036 40931 51182
7037 40931 51182
7038 40931 51182
7039 40931 51182
7040 40951 51166
7041 40951 51166
7042 40951 51166
7043 40951 51166
7044 40970 51151
7045 40970 51151
7046 40970 51151
7047 40970 51151
7048 40990 51135
7049 40990 51135
7050 40990 51135
7051 40990 51135
7052 41010 51119
7053 41010 51119
7054 41010 51119
7055 41010 51119
7056 41029 51104
7057 41029 51104
7058 41029 51104
7059 41029 51104
7060 41049 51088
7061 41049 51088
7062 41049 51088
7063 41049 51088
7064 41068 51072
7065 41068 51072
7066 41068 51072
7067 41068 51072
7068 41088 51056
7069 41088 51056
7070 41088 51056
7071 41088 51056
7072 41108 51041
7073 41108 51041
7074 41108 51041
7075 41108 51041
7076 41127 51025
7077 41127 51025
7078 41127 51025
7079 41127 51025
7080 41147 51009
7081 41147 51009
7082 41147 51009
7083 41147 51009
7084 41166 50993
7085 41166 50993
7086 41166 50993
7087 41166 50993
7088 41186 50977
7089 41186 50977
7090 41186 50977
7091 41186 50977
7092 41205 50962
7093 41205 50962
7094 41205 50962
7095 41205 50962
7096 41225 50946
7097 41225 50946
7098 41225 50946
7099 41225 50946
7100 41244 50930
7101 41244 50930
7102 41244 50930
7103 41244 50930
7104 41264 50914
7105 41264 50914
7106 41264 50914
7107 41264 50914
7108 41283 50898
7109 41283 50898
7110 41283 50898
7111 41283 50898
7112 41303 50882
7113 41303 50882
7114 41303 50882
7115 41303 50882
7116 41323 50867
7117 41323 50867
7118 41323 50867
7119 41323 50867
7120 41342 50851
7121 41342 50851
7122 41342 50851
7123 41342 50851
7124 41362 50835
7125 41362 50835
7126 41362 50835
7127 41362 50835
7128 41381 50819
7129 41381 50819
7130 41381 50819
7131 41381 50819
7132 41401 50803
7133 41401 50803
7134 41401 50803
7135 41401 50803
7136 41420 50787
7137 41420 50787
7138 41420 50787
7139 41420 50787
7140 41439 50771
7141 41439 50771
7142 41439 50771
7143 41439 50771
7144 41459 50756
7145 41459 50756
7146 41459 50756
7147 41459 50756
7148 41478 50740
7149 41478 50740
7150 41478 50740
7151 41478 50740
7152 41498 50724
7153 41498 50724
7154 41498 50724
7155 41498 50724
7156 41517 50708
7157 41517 50708
7158 41517 50708
7159 41517 50708
7160 41537 50692
7161 41537 50692
7162 41537 50692
7163 41537 50692
7164 41556 50676
7165 41556 50676
7166 41556 50676
7167 41556 50676
7168 41576 50660
7169 41576 50660
7170 41576 50660
7171 41576 50660
7172 41595 50644
7173 41595 50644
7174 41595 50644
7175 41595 50644
7176 41614 50628
7177 41614 50628
7178 41614 50628
7179 41614 50628
7180 41634 50612
7181 41634 50612
7182 41634 50612
7183 41634 50612
7184 41653 50596
7185 41653 50596
7186 41653 50596
7187 41653 50596
7188 41673 50580
7189 41673 50580
7190 41673 50580
7191 41673 50580
7192 41692 50564
7193 41692 50564
7194 41692 50564
7195 41692 50564
7196 41711 50548
7197 41711 50548
7198 41711 50548
7199 41711 50548
7200 41731 50532
7201 41731 50532
7202 41731 50532
7203 41731 50532
7204 41750 50516
7205 41750 50516
7206 41750 50516
7207 41750 50516
7208 41770 50500
7209 41770 50500
7210 41770 50500
7211 41770 50500
7212 41789 50484
7213 41789 50484
7214 41789 50484
7215 41789 50484
7216 41808 50468
7217 41808 50468
7218 41808 50468
7219 41808 50468
7220 41828 50452
7221 41828 50452
7222 41828 50452
7223 41828 50452
7224 41847 50436
7225 41847 50436
7226 41847 50436
7227 41847 50436
7228 41866 50420
7229 41866 50420
7230 41866 50420
7231 41866 50420
7232 41886 50404
7233 41886 50404
7234 41886 50404
7235 41886 50404
7236 41905 50388
7237 41905 50388
7238 41905 50388
7239 41905 50388
7240 41924 50372
7241 41924 50372
7242 41924 50372
7243 41924 50372
7244 41944 50356
7245 41944 50356
7246 41944 50356
7247 41944 50356
7248 41963 50340
7249 41963 50340
7250 41963 50340
7251 41963 50340
7252 41982 50324
7253 41982 50324
7254 41982 50324
7255 41982 50324
7256 42002 50307
7257 42002 50307
7258 42002 50307
7259 42002 50307
7260 42021 50291
7261 42021 50291
7262 42021 50291
7263 42021 50291
7264 42040 50275
7265 42040 50275
7266 42040 50275
7267 42040 50275
7268 42059 50259
7269 42059 50259
7270 42059 50259
7271 42059 50259
7272 42079 50243
7273 42079 50243
7274 42079 50243
7275 42079 50243
7276 42098 50227
7277 42098 50227
7278 42098 50227
7279 42098 50227
7280 42117 50211
7281 42117 50211
7282 42117 50211
7283 42117 50211
7284 42136 50195
7285 42136 50195
7286 42136 50195
7287 42136 50195
7288 42156 50178
7289 42156 50178
7290 42156 50178
7291 42156 50178
7292 42175 50162
7293 42175 50162
7294 42175 50162
7295 42175 50162
7296 42194 50146
7297 42194 50146
7298 42194 50146
7299 42194 50146
7300 42213 50130
7301 42213 50130
7302 42213 50130
7303 42213 50130
7304 42233 50114
7305 42233 50114
7306 42233 50114
7307 42233 50114
7308 42252 50097
7309 42252 50097
7310 42252 50097
7311 42252 50097
7312 42271 50081
7313 42271 50081
7314 42271 50081
7315 42271 50081
7316 42290 50065
7317 42290 50065
7318 42290 50065
7319 42290 50065
7320 42309 50049
7321 42309 50049
7322 42309 50049
7323 42309 50049
7324 42329 50033
7325 42329 50033
7326 42329 50033
7327 42329 50033
7328 42348 50016
7329 42348 50016
7330 42348 50016
7331 42348 50016
7332 42367 50000
7333 42367 50000
7334 42367 50000
7335 42367 50000
7336 42386 49984
7337 42386 49984
7338 42386 49984
7339 42386 49984
7340 42405 49968
7341 42405 49968
7342 42405 49968
7343 42405 49968
7344 42424 49951
7345 42424 49951
7346 42424 49951
7347 42424 49951
7348 42444 49935
7349 42444 49935
7350 42444 49935
7351 42444 49935
7352 42463 49919
7353 42463 49919
7354 42463 49919
7355 42463 49919
7356 42482 49902
7357 42482 49902
7358 42482 49902
7359 42482 49902
7360 42501 49886
7361 42501 49886
7362 42501 49886
7363 42501 49886
7364 42520 49870
7365 42520 49870
7366 42520 49870
7367 42520 49870
7368 42539 49854
7369 42539 49854
7370 42539 49854
7371 42539 49854
7372 42558 49837
7373 42558 49837
7374 42558 49837
7375 42558 49837
7376 42578 49821
7377 42578 49821
7378 42578 49821
7379 42578 49821
7380 42597 49805
7381 42597 49805
7382 42597 49805
7383 42597 49805
7384 42616 49788
7385 42616 49788
7386 42616 49788
7387 42616 49788
7388 42635 49772
7389 42635 49772
7390 42635 49772
7391 42635 49772
7392 42654 49756
7393 42654 49756
7394 42654 49756
7395 42654 49756
7396 42673 49739
7397 42673 49739
7398 42673 49739
7399 42673 49739
7400 42692 49723
7401 42692 49723
7402 42692 49723
7403 42692 49723
7404 42711 49706
7405 42711 49706
7406 42711 49706
7407 42711 49706
7408 42730 49690
7409 42730 49690
7410 42730 49690
7411 42730 49690
7412 42749 49674
7413 42749 49674
7414 42749 49674
7415 42749 49674
7416 42768 49657
7417 42768 49657
7418 42768 49657
7419 42768 49657
7420 42787 49641
7421 42787 49641
7422 42787 49641
7423 42787 49641
7424 42806 49624
7425 42806 49624
7426 42806 49624
7427 42806 49624
7428 42825 49608
7429 42825 49608
7430 42825 49608
7431 42825 49608
7432 42844 49592
7433 42844 49592
7434 42844 49592
7435 42844 49592
7436 42863 49575
7437 42863 49575
7438 42863 49575
7439 42863 49575
7440 42882 49559
7441 42882 49559
7442 42882 49559
7443 42882 49559
7444 42901 49542
7445 42901 49542
7446 42901 49542
7447 42901 49542
7448 42920 49526
7449 42920 49526
7450 42920 49526
7451 42920 49526
7452 42939 49509
7453 42939 49509
7454 42939 49509
7455 42939 49509
7456 42958 49493
7457 42958 49493
7458 42958 49493
7459 42958 49493
7460 42977 49476
7461 42977 49476
7462 42977 49476
7463 42977 49476
7464 42996 49460
7465 42996 49460
7466 42996 49460
7467 42996 49460
7468 43015 49443
7469 43015 49443
7470 43015 49443
7471 43015 49443
7472 43034 49427
7473 43034 49427
7474 43034 49427
7475 43034 49427
7476 43053 49410
7477 43053 49410
7478 43053 49410
7479 43053 49410
7480 43072 49394
7481 43072 49394
7482 43072 49394
7483 43072 49394
7484 43091 49377
7485 43091 49377
7486 43091 49377
7487 43091 49377
7488 43110 49361
7489 43110 49361
7490 43110 49361
7491 43110 49361
7492 43129 49344
7493 43129 49344
7494 43129 49344
7495 43129 49344
7496 43148 49328
7497 43148 49328
7498 43148 49328
7499 43148 49328
7500 43167 49311
7501 43167 49311
7502 43167 49311
7503 43167 49311
7504 43186 49295
7505 43186 49295
7506 43186 49295
7507 43186 49295
7508 43205 49278
7509 43205 49278
7510 43205 49278
7511 43205 49278
7512 43223 49262
7513 43223 49262
7514 43223 49262
7515 43223 49262
7516 43242 49245
7517 43242 49245
7518 43242 49245
7519 43242 49245
7520 43261 49228
7521 43261 49228
7522 43261 49228
7523 43261 49228
7524 43280 49212
7525 43280 49212
7526 43280 49212
7527 43280 49212
7528 43299 49195
7529 43299 49195
7530 43299 49195
7531 43299 49195
7532 43318 49179
7533 43318 49179
7534 43318 49179
7535 43318 49179
7536 43337 49162
7537 43337 49162
7538 43337 49162
7539 43337 49162
7540 43356 49145
7541 43356 49145
7542 43356 49145
7543 43356 49145
7544 43374 49129
7545 43374 49129
7546 43374 49129
7547 43374 49129
7548 43393 49112
7549 43393 49112
7550 43393 49112
7551 43393 49112
7552 43412 49095
7553 43412 49095
7554 43412 49095
7555 43412 49095
7556 43431 49079
7557 43431 49079
7558 43431 49079
7559 43431 49079
7560 43450 49062
7561 43450 49062
7562 43450 49062
7563 43450 49062
7564 43469 49045
7565 43469 49045
7566 43469 49045
7567 43469 49045
7568 43487 49029
7569 43487 49029
7570 43487 49029
7571 43487 49029
7572 43506 49012
7573 43506 49012
7574 43506 49012
7575 43506 49012
7576 43525 48995
7577 43525 48995
7578 43525 48995
7579 43525 48995
7580 43544 48979
7581 43544 48979
7582 43544 48979
7583 43544 48979
7584 43562 48962
7585 43562 48962
7586 43562 48962
7587 43562 48962
7588 43581 48945
7589 43581 48945
7590 43581 48945
7591 43581 48945
7592 43600 48929
7593 43600 48929
7594 43600 48929
7595 43600 48929
7596 43619 48912
7597 43619 48912
7598 43619 48912
7599 43619 48912
7600 43638 48895
7601 43638 48895
7602 43638 48895
7603 43638 48895
7604 43656 48878
7605 43656 48878
7606 43656 48878
7607 43656 48878
7608 43675 48862
7609 43675 48862
7610 43675 48862
7611 43675 48862
7612 43694 48845
7613 43694 48845
7614 43694 48845
7615 43694 48845
7616 43713 48828
7617 43713 48828
7618 43713 48828
7619 43713 48828
7620 43731 48811
7621 43731 48811
7622 43731 48811
7623 43731 48811
7624 43750 48795
7625 43750 48795
7626 43750 48795
7627 43750 48795
7628 43769 48778
7629 43769 48778
7630 43769 48778
7631 43769 48778
7632 43787 48761
7633 43787 48761
7634 43787 48761
7635 43787 48761
7636 43806 48744
7637 43806 48744
7638 43806 48744
7639 43806 48744
7640 43825 48727
7641 43825 48727
7642 43825 48727
7643 43825 48727
7644 43843 48711
7645 43843 48711
7646 43843 48711
7647 43843 48711
7648 43862 48694
7649 43862 48694
7650 43862 48694
7651 43862 48694
7652 43881 48677
7653 43881 48677
7654 43881 48677
7655 43881 48677
7656 43899 48660
7657 43899 48660
7658 43899 48660
7659 43899 48660
7660 43918 48643
7661 43918 48643
7662 43918 48643
7663 43918 48643
7664 43937 48626
7665 43937 48626
7666 43937 48626
7667 43937 48626
7668 43955 48610
7669 43955 48610
7670 43955 48610
7671 43955 48610
7672 43974 48593
7673 43974 48593
7674 43974 48593
7675 43974 48593
7676 43993 48576
7677 43993 48576
7678 43993 48576
7679 43993 48576
7680 44011 48559
7681 44011 48559
7682 44011 48559
7683 44011 48559
7684 44030 48542
7685 44030 48542
7686 44030 48542
7687 44030 48542
7688 44049 48525
7689 44049 48525
7690 44049 48525
7691 44049 48525
7692 44067 48508
7693 44067 48508
7694 44067 48508
7695 44067 48508
7696 44086 48491
7697 44086 48491
7698 44086 48491
7699 44086 48491
7700 44104 48474
7701 44104 48474
7702 44104 48474
7703 44104 48474
7704 44123 48458
7705 44123 48458
7706 44123 48458
7707 44123 48458
7708 44141 48441
7709 44141 48441
7710 44141 48441
7711 44141 48441
7712 44160 48424
7713 44160 48424
7714 44160 48424
7715 44160 48424
7716 44179 48407
7717 44179 48407
7718 44179 48407
7719 44179 48407
7720 44197 48390
7721 44197 48390
7722 44197 48390
7723 44197 48390
7724 44216 48373
7725 44216 48373
7726 44216 48373
7727 44216 48373
7728 44234 48356
7729 44234 48356
7730 44234 48356
7731 44234 48356
7732 44253 48339
7733 44253 48339
7734 44253 48339
7735 44253 48339
7736 44271 48322
7737 44271 48322
7738 44271 48322
7739 44271 48322
7740 44290 48305
7741 44290 48305
7742 44290 48305
7743 44290 48305
7744 44308 48288
7745 44308 48288
7746 44308 48288
7747 44308 48288
7748 44327 48271
7749 44327 48271
7750 44327 48271
7751 44327 48271
7752 44345 48254
7753 44345 48254
7754 44345 48254
7755 44345 48254
7756 44364 48237
7757 44364 48237
7758 44364 48237
7759 44364 48237
7760 44382 48220
7761 44382 48220
7762 44382 48220
7763 44382 48220
7764 44401 48203
7765 44401 48203
7766 44401 48203
7767 44401 48203
7768 44419 48186
7769 44419 48186
7770 44419 48186
7771 44419 48186
7772 44438 48169
7773 44438 48169
7774 44438 48169
7775 44438 48169
7776 44456 48152
7777 44456 48152
7778 44456 48152
7779 44456 48152
7780 44475 48135
7781 44475 48135
7782 44475 48135
7783 44475 48135
7784 44493 48118
7785 44493 48118
7786 44493 48118
7787 44493 48118
7788 44512 48101
7789 44512 48101
7790 44512 48101
7791 44512 48101
7792 44530 48084
7793 44530 48084
7794 44530 48084
7795 44530 48084
7796 44549 48067
7797 44549 48067
7798 44549 48067
7799 44549 48067
7800 44567 48049
7801 44567 48049
7802 44567 48049
7803 44567 48049
7804 44585 48032
7805 44585 48032
7806 44585 48032
7807 44585 48032
7808 44604 48015
7809 44604 48015
7810 44604 48015
7811 44604 48015
7812 44622 47998
7813 44622 47998
7814 44622 47998
7815 44622 47998
7816 44641 47981
7817 44641 47981
7818 44641 47981
7819 44641 47981
7820 44659 47964
7821 44659 47964
7822 44659 47964
7823 44659 47964
7824 44677 47947
7825 44677 47947
7826 44677 47947
7827 44677 47947
7828 44696 47930
7829 44696 47930
7830 44696 47930
7831 44696 47930
7832 44714 47912
7833 44714 47912
7834 44714 47912
7835 44714 47912
7836 44733 47895
7837 44733 47895
7838 44733 47895
7839 44733 47895
7840 44751 47878
7841 44751 47878
7842 44751 47878
7843 44751 47878
7844 44769 47861
7845 44769 47861
7846 44769 47861
7847 44769 47861
7848 44788 47844
7849 44788 47844
7850 44788 47844
7851 44788 47844
7852 44806 47827
7853 44806 47827
7854 44806 47827
7855 44806 47827
7856 44824 47809
7857 44824 47809
7858 44824 47809
7859 44824 47809
7860 44843 47792
7861 44843 47792
7862 44843 47792
7863 44843 47792
7864 44861 47775
7865 44861 47775
7866 44861 47775
7867 44861 47775
7868 44879 47758
7869 44879 47758
7870 44879 47758
7871 44879 47758
7872 44898 47741
7873 44898 47741
7874 44898 47741
7875 44898 47741
7876 44916 47723
7877 44916 47723
7878 44916 47723
7879 44916 47723
7880 44934 47706
7881 44934 47706
7882 44934 47706
7883 44934 47706
7884 44953 47689
7885 44953 47689
7886 44953 47689
7887 44953 47689
7888 44971 47672
7889 44971 47672
7890 44971 47672
7891 44971 47672
7892 44989 47654
7893 44989 47654
7894 44989 47654
7895 44989 47654
7896 45007 47637
7897 45007 47637
7898 45007 47637
7899 45007 47637
7900 45026 47620
7901 45026 47620
7902 45026 47620
7903 45026 47620
7904 45044 47603
7905 45044 47603
7906 45044 47603
7907 45044 47603
7908 45062 47585
7909 45062 47585
7910 45062 47585
7911 45062 47585
7912 45080 47568
7913 45080 47568
7914 45080 47568
7915 45080 47568
7916 45099 47551
7917 45099 47551
7918 45099 47551
7919 45099 47551
7920 45117 47534
7921 45117 47534
7922 45117 47534
7923 45117 47534
7924 45135 47516
7925 45135 47516
7926 45135 47516
7927 45135 47516
7928 45153 47499
7929 45153 47499
7930 45153 47499
7931 45153 47499
7932 45172 47482
7933 45172 47482
7934 45172 47482
7935 45172 47482
7936 45190 47464
7937 45190 47464
7938 45190 47464
7939 45190 47464
7940 45208 47447
7941 45208 47447
7942 45208 47447
7943 45208 47447
7944 45226 47430
7945 45226 47430
7946 45226 47430
7947 45226 47430
7948 45244 47412
7949 45244 47412
7950 45244 47412
7951 45244 47412
7952 45262 47395
7953 45262 47395
7954 45262 47395
7955 45262 47395
7956 45281 47378
7957 45281 47378
7958 45281 47378
7959 45281 47378
7960 45299 47360
7961 45299 47360
7962 45299 47360
7963 45299 47360
7964 45317 47343
7965 45317 47343
7966 45317 47343
7967 45317 47343
7968 45335 47325
7969 45335 47325
7970 45335 47325
7971 45335 47325
7972 45353 47308
7973 45353 47308
7974 45353 47308
7975 45353 47308
7976 45371 47291
7977 45371 47291
7978 45371 47291
